Institution_ID,Undergraduate_Enrollment_FTE,Graduate_Enrollment_FTE,Reported_Undergraduate_Enrollment_FTE,Reported_Graduate_Enrollment_FTE,Doctors_Professional_Practice_FTE,Activity_Type,Year
492661,55.0,,55.0,,,1,2018
492689,294.0,38.0,267.0,50.0,413.0,2,2018
492704,,,,,18.0,-2,2018
492722,72.0,,72.0,,,3,2018
492731,19.0,,19.0,,,1,2018
492759,5.0,,4.0,,,2,2018
492801,1303.0,,1303.0,,,2,2018
492935,9.0,,9.0,,,1,2018
492953,7.0,,7.0,,,1,2018
492962,3379.0,,3379.0,,,2,2018
493080,10.0,,10.0,,,1,2018
493150,14.0,,14.0,,,1,2018
493363,6.0,16.0,6.0,16.0,15.0,2,2018
493372,18.0,,18.0,,,1,2018
493424,10.0,,10.0,,,2,2018
493451,38.0,,38.0,,,3,2018
100654,5163.0,780.0,5163.0,780.0,,2,2019
100663,12185.0,6456.0,12185.0,6456.0,1193.0,2,2019
100690,303.0,202.0,302.0,202.0,,2,2019
100706,7048.0,1251.0,7048.0,1251.0,101.0,2,2019
100724,3858.0,376.0,3771.0,333.0,139.0,2,2019
100751,31777.0,3876.0,31777.0,3876.0,588.0,2,2019
100760,1165.0,,1165.0,,,2,2019
100812,2165.0,103.0,2165.0,103.0,,2,2019
100830,3946.0,440.0,4528.0,476.0,0.0,2,2019
100858,24364.0,3604.0,24364.0,3604.0,1136.0,2,2019
100937,1321.0,,1321.0,,,2,2019
101028,1305.0,,1305.0,,,2,2019
101116,327.0,41.0,327.0,41.0,30.0,2,2019
101143,1331.0,,1331.0,,,2,2019
101161,5607.0,,5607.0,,,2,2019
101189,2167.0,535.0,2167.0,535.0,314.0,2,2019
101240,3644.0,,3644.0,,,2,2019
101277,80.0,,80.0,,,1,2019
101286,3304.0,,3304.0,,,2,2019
101295,4191.0,,4191.0,,,2,2019
101301,1294.0,,1294.0,,,2,2019
101365,572.0,17.0,572.0,17.0,,2,2019
101435,990.0,,990.0,,,2,2019
101453,39.0,16.0,39.0,16.0,,2,2019
101462,566.0,,566.0,,,2,2019
101471,542.0,,542.0,,,2,2019
101480,6257.0,720.0,6257.0,720.0,86.0,2,2019
101505,5727.0,,5727.0,,,2,2019
101514,6567.0,,6567.0,,,2,2019
101541,261.0,,261.0,,,2,2019
101569,2568.0,,2568.0,,,2,2019
101587,2022.0,2252.0,2022.0,2252.0,,2,2019
101602,1340.0,,1340.0,,,2,2019
101648,426.0,,426.0,,,2,2019
101675,1604.0,,1604.0,,,2,2019
101693,1285.0,176.0,1285.0,176.0,11.0,2,2019
101709,2103.0,266.0,2103.0,266.0,,2,2019
101736,2237.0,,2237.0,,,2,2019
101879,5421.0,882.0,5421.0,882.0,,2,2019
101897,2027.0,,2027.0,,,2,2019
101912,1483.0,52.0,1483.0,52.0,,2,2019
101994,320.0,,320.0,,,2,2019
102030,2209.0,,2209.0,,,2,2019
102049,3756.0,750.0,3756.0,750.0,1295.0,2,2019
102058,216.0,6.0,216.0,6.0,,2,2019
102067,3430.0,,3430.0,,,2,2019
102076,2012.0,,2012.0,,,2,2019
102094,9963.0,4240.0,9963.0,4240.0,296.0,2,2019
102234,1302.0,61.0,1302.0,61.0,,2,2019
102270,892.0,,892.0,,,2,2019
102298,1264.0,4.0,1264.0,4.0,,2,2019
102313,1419.0,,1419.0,,,2,2019
102368,10760.0,2260.0,10760.0,2260.0,92.0,2,2019
102377,2832.0,217.0,2832.0,217.0,227.0,2,2019
102395,102.0,94.0,102.0,94.0,,2,2019
102429,2716.0,,2716.0,,,2,2019
102553,9310.0,951.0,9310.0,951.0,,2,2019
102580,37.0,,37.0,,,2,2019
102614,4360.0,650.0,4360.0,650.0,,2,2019
102632,1180.0,224.0,1180.0,224.0,,2,2019
102669,263.0,95.0,263.0,95.0,13.0,2,2019
102711,132.0,,132.0,,,1,2019
102845,7889.0,0.0,7889.0,0.0,,2,2019
103501,611.0,,611.0,,,2,2019
103741,116.0,,116.0,,,1,2019
103893,1620.0,,1620.0,,,2,2019
103945,82.0,,82.0,,,2,2019
103954,63.0,,63.0,,,1,2019
103963,573.0,,573.0,,,1,2019
104090,861.0,11.0,861.0,11.0,,2,2019
104151,43564.0,7269.0,43564.0,7269.0,,2,2019
104160,4893.0,,4893.0,,,3,2019
104179,33219.0,6099.0,33219.0,6099.0,3363.0,2,2019
104188,102.0,1.0,102.0,1.0,,2,2019
104346,3066.0,,3066.0,,,2,2019
104391,45.0,,45.0,,,1,2019
104425,6355.0,,6355.0,,,2,2019
104434,45.0,,45.0,,,1,2019
104443,56.0,,56.0,,,1,2019
104568,536.0,,536.0,,,1,2019
104577,3890.0,,3717.0,,,2,2019
104586,2662.0,35.0,2662.0,35.0,,2,2019
104665,,27.0,,27.0,,-2,2019
104708,10200.0,,10219.0,,,3,2019
104717,50730.0,31201.0,50730.0,31201.0,,2,2019
105145,2777.0,,2777.0,,,2,2019
105154,11537.0,,11552.0,,,3,2019
105206,2361.0,,2361.0,,,2,2019
105215,1356.0,,1356.0,,,2,2019
105297,896.0,,896.0,,,2,2019
105330,24025.0,2716.0,26490.0,3260.0,762.0,2,2019
105349,1724.0,,1724.0,,,2,2019
105367,331.0,451.0,331.0,451.0,,2,2019
105428,6021.0,,6021.0,,,2,2019
105525,13169.0,,13017.0,,,3,2019
105534,2703.0,,2703.0,,,3,2019
105543,934.0,,934.0,,,2,2019
105589,394.0,336.0,394.0,336.0,,2,2019
105659,1107.0,,1107.0,,,2,2019
105668,11250.0,,11537.0,,,3,2019
105677,33.0,,33.0,,,1,2019
105747,4490.0,,4490.0,,,2,2019
105792,2243.0,,2243.0,,,2,2019
105899,683.0,,654.0,,,2,2019
106041,2625.0,,2625.0,,,2,2019
106111,82.0,,82.0,,,1,2019
106148,3639.0,,3639.0,,,2,2019
106245,6024.0,1257.0,6024.0,1257.0,375.0,2,2019
106263,565.0,808.0,565.0,808.0,1267.0,2,2019
106306,493.0,,493.0,,,2,2019
106315,118.0,,118.0,,,1,2019
106324,22.0,,22.0,,,1,2019
106342,603.0,,603.0,,,2,2019
106351,142.0,,142.0,,,1,2019
106360,38.0,,38.0,,,1,2019
106397,22087.0,2682.0,22087.0,2682.0,492.0,2,2019
106412,2353.0,69.0,2353.0,69.0,,2,2019
106449,2532.0,,2532.0,,,2,2019
106458,8490.0,3970.0,8490.0,3970.0,284.0,2,2019
106467,8026.0,588.0,8026.0,588.0,,2,2019
106485,2334.0,274.0,2334.0,274.0,,2,2019
106494,34.0,,34.0,,,1,2019
106546,640.0,,640.0,,,2,2019
106625,1237.0,,1237.0,,,2,2019
106704,8690.0,1070.0,8690.0,1070.0,453.0,2,2019
106713,654.0,,654.0,,,2,2019
106795,921.0,,921.0,,,2,2019
106810,178.0,,178.0,,,2,2019
106883,762.0,,762.0,,,3,2019
106892,379.0,,379.0,,,2,2019
106908,478.0,,478.0,,,1,2019
106980,1733.0,,1733.0,,,2,2019
106999,928.0,,928.0,,,2,2019
107044,3988.0,659.0,3988.0,659.0,322.0,2,2019
107071,3073.0,411.0,3073.0,411.0,,2,2019
107080,1284.0,5.0,1284.0,5.0,,2,2019
107099,36.0,,36.0,,,1,2019
107123,94.0,,94.0,,,2,2019
107141,1540.0,444.0,1540.0,444.0,,2,2019
107220,231.0,,231.0,,,1,2019
107293,49.0,,49.0,,,1,2019
107318,818.0,,818.0,,,2,2019
107327,885.0,,885.0,,,2,2019
107442,42.0,,42.0,,,1,2019
107460,1304.0,,1304.0,,,2,2019
107488,311.0,,311.0,,,2,2019
107512,1638.0,,1638.0,,,2,2019
107521,717.0,,717.0,,,2,2019
107549,788.0,,788.0,,,2,2019
107558,873.0,,873.0,,,2,2019
107585,1414.0,,1414.0,,,2,2019
107600,1015.0,,1015.0,,,2,2019
107619,918.0,,918.0,,,2,2019
107637,825.0,,825.0,,,2,2019
107655,31.0,,31.0,,,1,2019
107664,3705.0,,3705.0,,,2,2019
107725,949.0,,949.0,,,2,2019
107743,522.0,,522.0,,,2,2019
107789,141.0,,141.0,,,1,2019
107831,94.0,,94.0,,,1,2019
107840,209.0,,209.0,,,2,2019
107877,443.0,13.0,443.0,13.0,,2,2019
107974,1046.0,,1046.0,,,2,2019
107983,3268.0,626.0,3268.0,626.0,,2,2019
107992,981.0,,981.0,,,2,2019
108065,17.0,,17.0,,,1,2019
108092,5218.0,19.0,5218.0,19.0,,2,2019
108232,5135.0,2426.0,5135.0,2426.0,,2,2019
108269,,171.0,,171.0,,-2,2019
108348,43.0,,43.0,,,2,2019
108649,182.0,,182.0,,,1,2019
108667,3275.0,,3275.0,,,2,2019
108807,6562.0,,6562.0,,,2,2019
108852,296.0,,296.0,,,2,2019
108861,,26.0,,26.0,,-2,2019
108870,,337.0,,337.0,,-2,2019
108977,136.0,,136.0,,,1,2019
109040,1978.0,,1978.0,,,3,2019
109086,15.0,70.0,15.0,70.0,,2,2019
109208,20449.0,,20449.0,,,2,2019
109350,9092.0,,9092.0,,,2,2019
109651,2388.0,334.0,2388.0,334.0,,2,2019
109721,332.0,,332.0,,,1,2019
109730,99.0,,99.0,,,2,2019
109785,4930.0,3971.0,4930.0,3971.0,380.0,2,2019
109819,14801.0,,14801.0,,,2,2019
109907,2056.0,,2056.0,,,2,2019
109934,313.0,,313.0,,,1,2019
110060,220.0,101.0,220.0,91.0,10.0,2,2019
110097,3714.0,1192.0,3714.0,1192.0,,2,2019
110194,229.0,,229.0,,,1,2019
110219,1138.0,4.0,1138.0,4.0,,2,2019
110246,7327.0,,7327.0,,,2,2019
110316,80.0,940.0,80.0,940.0,56.0,2,2019
110334,6785.0,,6785.0,,,2,2019
110361,7526.0,2930.0,7526.0,2930.0,,2,2019
110370,1348.0,498.0,1495.0,441.0,,2,2019
110398,,46.0,,46.0,929.0,-2,2019
110404,922.0,1320.0,922.0,1320.0,,2,2019
110413,3085.0,1116.0,3085.0,1116.0,100.0,2,2019
110422,20219.0,749.0,20219.0,749.0,,2,2019
110468,503.0,2945.0,503.0,2945.0,55.0,2,2019
110486,8543.0,1137.0,8543.0,1137.0,,2,2019
110495,8363.0,1007.0,8363.0,1007.0,,2,2019
110510,16286.0,1445.0,16286.0,1445.0,,2,2019
110529,22898.0,1029.0,22898.0,1029.0,,2,2019
110538,15869.0,554.0,15869.0,554.0,,2,2019
110547,11682.0,1745.0,11682.0,1745.0,,2,2019
110556,19991.0,1647.0,19991.0,1647.0,204.0,2,2019
110565,31314.0,2690.0,31314.0,2690.0,86.0,2,2019
110574,12069.0,2268.0,12069.0,2268.0,,2,2019
110583,28456.0,3106.0,28456.0,3106.0,173.0,2,2019
110592,21593.0,2098.0,21593.0,2098.0,,2,2019
110608,29519.0,3574.0,29519.0,3574.0,147.0,2,2019
110617,25204.0,1960.0,25204.0,1960.0,143.0,2,2019
110635,31593.0,10772.0,31593.0,10772.0,1227.0,2,2019
110644,30073.0,5867.0,30073.0,5867.0,1541.0,2,2019
110653,31058.0,5775.0,31058.0,5775.0,981.0,2,2019
110662,32468.0,11799.0,32468.0,11799.0,2024.0,2,2019
110671,20414.0,3171.0,20414.0,3171.0,244.0,2,2019
110680,30934.0,7169.0,30934.0,7169.0,767.0,2,2019
110699,,1358.0,,1358.0,1662.0,-2,2019
110705,23320.0,3092.0,23320.0,3092.0,,2,2019
110714,18079.0,1957.0,18079.0,1957.0,,2,2019
110778,4.0,1086.0,4.0,1086.0,,2,2019
110875,54.0,,54.0,,,1,2019
110918,10.0,,10.0,,,3,2019
111045,7.0,28.0,7.0,28.0,,2,2019
111054,209.0,,209.0,,,1,2019
111081,1095.0,609.0,983.0,488.0,,2,2019
111188,1226.0,14.0,1226.0,14.0,,2,2019
111391,,109.0,,109.0,656.0,-2,2019
111434,2971.0,,2971.0,,,2,2019
111461,12970.0,,12970.0,,,2,2019
111513,182.0,,182.0,,,1,2019
111638,450.0,,450.0,,,2,2019
111708,166.0,,166.0,,,1,2019
111717,251.0,,251.0,,,1,2019
111726,250.0,,250.0,,,1,2019
111744,154.0,,154.0,,,1,2019
111762,84.0,,84.0,,,1,2019
111799,175.0,,175.0,,,1,2019
111887,13577.0,,13577.0,,,2,2019
111896,2825.0,,2825.0,,,2,2019
111920,8031.0,,8031.0,,,2,2019
111939,13807.0,,16916.0,,,2,2019
111948,7300.0,1369.0,7300.0,1369.0,967.0,2,2019
111966,169.0,637.0,169.0,424.0,,2,2019
112075,1842.0,2059.0,1842.0,2059.0,,2,2019
112084,481.0,80.0,481.0,80.0,,2,2019
112127,,64.0,,64.0,,-2,2019
112172,9851.0,,9851.0,,,2,2019
112181,125.0,,125.0,,,1,2019
112190,15446.0,,15446.0,,,2,2019
112251,,1006.0,,1006.0,,-2,2019
112260,1326.0,5.0,1326.0,5.0,,2,2019
112288,384.0,,384.0,,,1,2019
112367,294.0,,294.0,,,1,2019
112385,5870.0,,5870.0,,,2,2019
112394,506.0,4.0,506.0,4.0,,2,2019
112455,93.0,,93.0,,,1,2019
112525,,560.0,,560.0,3252.0,-2,2019
112561,1430.0,,1430.0,,,2,2019
112570,761.0,,761.0,,,2,2019
112686,3868.0,,3868.0,,,2,2019
112826,4067.0,,4067.0,,,2,2019
113096,10200.0,,10200.0,,,2,2019
113111,4043.0,,4043.0,,,2,2019
113193,6131.0,,6131.0,,,2,2019
113218,4609.0,,4609.0,,,2,2019
113236,9620.0,,9620.0,,,2,2019
113333,14172.0,,14172.0,,,2,2019
113449,256.0,,256.0,,,1,2019
113537,11.0,37.0,11.0,37.0,,1,2019
113573,7399.0,,7399.0,,,2,2019
113582,110.0,,110.0,,,2,2019
113634,13184.0,,13184.0,,,2,2019
113698,1329.0,428.0,1329.0,428.0,,2,2019
113704,,56.0,,56.0,,-2,2019
113856,18149.0,,18149.0,,,2,2019
113980,15307.0,,15307.0,,,2,2019
114044,277.0,,277.0,,,2,2019
114114,,250.0,,250.0,60.0,-2,2019
114123,335.0,43.0,335.0,43.0,43.0,2,2019
114266,6012.0,,6012.0,,,2,2019
114354,2268.0,14.0,2268.0,14.0,,2,2019
114390,170.0,,170.0,,,2,2019
114433,1417.0,,2227.0,,,2,2019
114460,365.0,,365.0,,,1,2019
114549,,1050.0,,896.0,,-2,2019
114585,,339.0,,339.0,92.0,-2,2019
114637,78.0,,78.0,,,1,2019
114716,9390.0,,9390.0,,,2,2019
114734,,29.0,,29.0,,-2,2019
114761,48.0,,48.0,,,1,2019
114789,14654.0,,14654.0,,,2,2019
114813,2580.0,1063.0,2580.0,1063.0,,2,2019
114840,,1418.0,,1418.0,361.0,-2,2019
114859,14028.0,,14028.0,,,2,2019
114938,3357.0,,3357.0,,,2,2019
114947,251.0,,251.0,,,1,2019
115001,11562.0,,11562.0,,,2,2019
115010,751.0,,751.0,,,3,2019
115083,401.0,982.0,401.0,982.0,542.0,2,2019
115126,7254.0,,7254.0,,,2,2019
115214,,182.0,,182.0,,-2,2019
115296,10788.0,,10788.0,,,2,2019
115357,124.0,,124.0,,,1,2019
115393,6114.0,,6114.0,,,2,2019
115409,960.0,,884.0,,,2,2019
115658,114.0,,114.0,,,1,2019
115728,602.0,232.0,602.0,232.0,,2,2019
115746,,705.0,,705.0,,-2,2019
115755,6928.0,425.0,6928.0,425.0,,2,2019
115773,301.0,50.0,301.0,50.0,85.0,2,2019
115861,6399.0,,6399.0,,,2,2019
115931,486.0,,486.0,,,3,2019
116226,124.0,7.0,124.0,7.0,,2,2019
116350,272.0,,272.0,,,1,2019
116439,8782.0,,8782.0,,,2,2019
116563,190.0,,190.0,,,1,2019
116712,165.0,399.0,165.0,399.0,200.0,2,2019
116846,58.0,109.0,58.0,109.0,,2,2019
117052,6635.0,,6635.0,,,2,2019
117104,471.0,64.0,471.0,64.0,,2,2019
117140,4552.0,1940.0,4552.0,1940.0,326.0,2,2019
117168,658.0,53.0,658.0,53.0,,2,2019
117195,1495.0,,1495.0,,,3,2019
117238,153.0,,153.0,,,1,2019
117247,6294.0,,6294.0,,,2,2019
117274,1354.0,,1354.0,,,2,2019
117520,,,,,600.0,-2,2019
117548,,,,,280.0,-2,2019
117557,117.0,531.0,117.0,531.0,,2,2019
117575,41.0,96.0,41.0,96.0,60.0,2,2019
117627,1603.0,313.0,1623.0,369.0,,2,2019
117636,1055.0,1662.0,1055.0,1662.0,1649.0,2,2019
117645,16156.0,,16156.0,,,2,2019
117672,615.0,105.0,615.0,105.0,530.0,3,2019
117690,4706.0,,4706.0,,,2,2019
117706,11706.0,,11706.0,,,2,2019
117715,3371.0,,3371.0,,,2,2019
117724,7323.0,,7323.0,,,2,2019
117733,9711.0,,9711.0,,,2,2019
117751,1224.0,492.0,1224.0,492.0,,2,2019
117788,8571.0,,8571.0,,,2,2019
117803,144.0,,144.0,,,2,2019
117867,5090.0,,5090.0,,,2,2019
117894,5778.0,,5778.0,,,2,2019
117946,6908.0,1519.0,6281.0,1462.0,962.0,2,2019
117955,335.0,,335.0,,,1,2019
118134,74.0,,74.0,,,1,2019
118143,63.0,,63.0,,,1,2019
118161,148.0,,148.0,,,1,2019
118198,786.0,,786.0,,,3,2019
118347,3102.0,,3102.0,,,2,2019
118541,759.0,80.0,759.0,80.0,,2,2019
118684,2151.0,,2151.0,,,2,2019
118693,723.0,,723.0,,,2,2019
118718,7422.0,,7422.0,,,2,2019
118772,4371.0,,4371.0,,,2,2019
118888,693.0,424.0,693.0,424.0,,2,2019
118912,10588.0,,10588.0,,,2,2019
118930,4438.0,,4438.0,,,2,2019
118958,57.0,,57.0,,,1,2019
118976,11812.0,,11812.0,,,2,2019
118994,349.0,,349.0,,,1,2019
119058,5.0,808.0,5.0,808.0,,2,2019
119067,4558.0,,4558.0,,,2,2019
119137,9647.0,,9647.0,,,2,2019
119164,20429.0,,20429.0,,,2,2019
119173,2182.0,412.0,2182.0,412.0,124.0,2,2019
119216,10384.0,,10384.0,,,2,2019
119270,1062.0,,1062.0,,,2,2019
119331,3677.0,,3677.0,,,2,2019
119553,1243.0,,1243.0,,,3,2019
119605,9664.0,12985.0,6442.0,8656.0,0.0,2,2019
119678,,4553.0,,4553.0,,-2,2019
119775,423.0,157.0,423.0,157.0,,2,2019
119845,125.0,,125.0,,,1,2019
119951,86.0,,86.0,,,1,2019
120069,377.0,,377.0,,,1,2019
120078,746.0,,746.0,,,3,2019
120087,342.0,,342.0,,,1,2019
120166,22.0,31.0,22.0,31.0,,2,2019
120184,780.0,410.0,780.0,410.0,,2,2019
120254,2054.0,0.0,2054.0,0.0,,2,2019
120290,6049.0,,6049.0,,,2,2019
120342,13233.0,,13233.0,,,2,2019
120403,1037.0,83.0,1037.0,83.0,,2,2019
120421,4322.0,,4322.0,,,2,2019
120537,855.0,319.0,855.0,319.0,,2,2019
120661,650.0,,650.0,,,3,2019
120698,102.0,370.0,102.0,370.0,675.0,2,2019
120768,321.0,472.0,321.0,472.0,,2,2019
120795,,67.0,,90.0,,-2,2019
120838,4.0,20.0,4.0,20.0,,2,2019
120865,972.0,5.0,972.0,5.0,,2,2019
120883,3887.0,1300.0,3887.0,1300.0,2069.0,2,2019
120953,1529.0,,1529.0,,,2,2019
120971,14615.0,,14615.0,,,2,2019
121044,19536.0,,19536.0,,,2,2019
121150,4132.0,4298.0,4132.0,4298.0,605.0,2,2019
121257,1109.0,,1040.0,,,2,2019
121275,189.0,,189.0,,,2,2019
121309,3096.0,1164.0,2902.0,1164.0,20.0,2,2019
121345,1696.0,,1696.0,,,2,2019
121363,2763.0,,2763.0,,,2,2019
121433,111.0,,111.0,,,1,2019
121619,12559.0,,12559.0,,,2,2019
121628,,12.0,,102.0,,-2,2019
121637,78.0,,78.0,,,1,2019
121691,3110.0,1605.0,3110.0,1605.0,0.0,2,2019
121707,2815.0,,2815.0,,,2,2019
121859,214.0,,214.0,,,1,2019
121868,113.0,,113.0,,,1,2019
121886,10358.0,,10358.0,,,2,2019
121901,13317.0,,13317.0,,,2,2019
121992,209.0,,209.0,,,1,2019
122117,13.0,144.0,13.0,144.0,17.0,2,2019
122180,15083.0,,15083.0,,,2,2019
122205,12239.0,,12239.0,,,2,2019
122296,935.0,1252.0,935.0,1252.0,179.0,2,2019
122339,7799.0,,7799.0,,,2,2019
122375,12443.0,,12443.0,,,2,2019
122384,7633.0,,7633.0,,,2,2019
122409,28938.0,3571.0,28938.0,3571.0,196.0,2,2019
122436,5990.0,2108.0,5990.0,2108.0,757.0,2,2019
122454,262.0,120.0,262.0,120.0,,2,2019
122506,250.0,226.0,250.0,226.0,,2,2019
122597,23758.0,2191.0,23758.0,2191.0,118.0,2,2019
122603,,61.0,,61.0,37.0,-2,2019
122612,7055.0,2855.0,7055.0,2855.0,608.0,2,2019
122649,,,,,149.0,-2,2019
122658,12045.0,,12045.0,,,2,2019
122685,9883.0,,9883.0,,,3,2019
122728,1293.0,456.0,1293.0,456.0,,2,2019
122746,4911.0,,4911.0,,,2,2019
122755,24271.0,5106.0,24271.0,5106.0,0.0,2,2019
122791,5080.0,,5080.0,,,2,2019
122834,404.0,1.0,404.0,1.0,,2,2019
122852,109.0,,109.0,,,2,2019
122889,10469.0,,10469.0,,,2,2019
122931,6330.0,1726.0,5530.0,1726.0,697.0,2,2019
122977,19784.0,,19784.0,,,2,2019
123013,11414.0,,11414.0,,,2,2019
123095,,423.0,,423.0,5.0,-2,2019
123165,1068.0,31.0,1029.0,30.0,,2,2019
123217,8222.0,,8222.0,,,2,2019
123280,30.0,10.0,30.0,10.0,,2,2019
123299,5593.0,,5593.0,,,2,2019
123341,11809.0,,11809.0,,,2,2019
123350,157.0,,157.0,,,1,2019
123448,,14.0,,14.0,227.0,-2,2019
123457,593.0,91.0,593.0,91.0,,2,2019
123484,1139.0,,1139.0,,,2,2019
123493,295.0,,295.0,,,1,2019
123509,5411.0,,5411.0,,,2,2019
123527,9095.0,,9095.0,,,2,2019
123554,2887.0,964.0,2887.0,964.0,,2,2019
123563,5736.0,,5736.0,,,2,2019
123572,8511.0,404.0,8511.0,404.0,,2,2019
123633,,339.0,,339.0,178.0,-2,2019
123642,274.0,,274.0,,,2,2019
123651,1728.0,236.0,1728.0,236.0,,2,2019
123679,591.0,,591.0,,,3,2019
123800,12000.0,,12000.0,,,2,2019
123855,,106.0,,106.0,,-2,2019
123916,,77.0,,77.0,,-2,2019
123943,,204.0,,128.0,554.0,-2,2019
123952,272.0,420.0,272.0,420.0,,2,2019
123961,21709.0,18234.0,21709.0,18234.0,3731.0,2,2019
123970,,8.0,,8.0,687.0,-2,2019
124113,2431.0,,2431.0,,,2,2019
124283,,104.0,,104.0,209.0,-2,2019
124292,487.0,,487.0,,,2,2019
124487,80.0,17.0,80.0,17.0,,2,2019
124681,1132.0,,1132.0,,,2,2019
124706,665.0,,665.0,,,3,2019
124937,591.0,,591.0,,,3,2019
125028,7949.0,,7949.0,,,2,2019
125037,,23.0,,23.0,158.0,-2,2019
125091,7979.0,,7979.0,,,2,2019
125170,3793.0,,3793.0,,,2,2019
125231,6639.0,33774.0,6639.0,50661.0,,2,2019
125310,41.0,,41.0,,,1,2019
125462,2349.0,,2349.0,,,2,2019
125471,7028.0,,7028.0,,,2,2019
125499,5071.0,,5071.0,,,2,2019
125532,3498.0,,3498.0,,,2,2019
125718,,139.0,,139.0,,-2,2019
125727,1313.0,,1313.0,,,2,2019
125763,1717.0,55.0,1717.0,55.0,70.0,2,2019
125897,1031.0,121.0,1031.0,121.0,,2,2019
126012,,550.0,,550.0,,-2,2019
126049,,31.0,,31.0,254.0,-2,2019
126076,206.0,,206.0,,,2,2019
126119,4219.0,,4219.0,,,2,2019
126164,98.0,,98.0,,,1,2019
126182,1584.0,882.0,1584.0,882.0,,2,2019
126207,3781.0,,3781.0,,,2,2019
126289,5342.0,,5342.0,,,2,2019
126359,368.0,,368.0,,,2,2019
126562,11862.0,4797.0,11862.0,4797.0,2309.0,2,2019
126580,9598.0,1242.0,9598.0,1242.0,24.0,2,2019
126605,987.0,,987.0,,,2,2019
126614,29331.0,3721.0,29331.0,3721.0,556.0,2,2019
126669,5113.0,852.0,5113.0,852.0,0.0,2,2019
126678,2303.0,36.0,2159.0,36.0,,2,2019
126687,771.0,,771.0,,,3,2019
126711,3328.0,,3328.0,,,2,2019
126748,761.0,,761.0,,,2,2019
126775,4938.0,1061.0,4938.0,1061.0,,2,2019
126784,177.0,,177.0,,,1,2019
126818,23381.0,5200.0,23381.0,5200.0,583.0,2,2019
126827,23843.0,3025.0,23843.0,3025.0,617.0,2,2019
126863,4307.0,,4307.0,,,2,2019
126872,141.0,,141.0,,,2,2019
126915,225.0,,225.0,,,2,2019
126942,5002.0,,5002.0,,,2,2019
126951,1162.0,,1162.0,,,2,2019
126979,,565.0,,565.0,,-2,2019
127060,5774.0,4356.0,5774.0,4356.0,875.0,2,2019
127158,4546.0,,4546.0,,,2,2019
127185,2892.0,33.0,2892.0,33.0,,2,2019
127200,11290.0,,11290.0,,,2,2019
127273,,191.0,,191.0,0.0,-2,2019
127316,313.0,,313.0,,,1,2019
127389,575.0,,575.0,,,2,2019
127556,7639.0,98.0,7639.0,98.0,16.0,2,2019
127565,15108.0,650.0,15108.0,650.0,,2,2019
127617,725.0,,725.0,,,2,2019
127653,383.0,447.0,383.0,447.0,,2,2019
127714,255.0,,255.0,,,2,2019
127732,1104.0,,1104.0,,,2,2019
127741,8547.0,2220.0,8547.0,2220.0,,2,2019
127778,877.0,,877.0,,,2,2019
127820,9010.0,,9010.0,,,2,2019
127884,5146.0,,5146.0,,,2,2019
127909,5022.0,133.0,5022.0,133.0,,2,2019
127918,3277.0,2284.0,3277.0,2284.0,772.0,2,2019
127945,1101.0,0.0,1101.0,0.0,,2,2019
127954,14.0,19.0,14.0,19.0,,1,2019
128106,3453.0,2370.0,3453.0,2370.0,5.0,2,2019
128151,1275.0,,1275.0,,,2,2019
128179,741.0,,741.0,,,2,2019
128188,717.0,,717.0,,,3,2019
128258,1142.0,,1142.0,,,2,2019
128328,4990.0,,4990.0,,,2,2019
128337,109.0,,109.0,,,1,2019
128391,2043.0,304.0,2043.0,304.0,,2,2019
128498,1029.0,336.0,1029.0,336.0,,2,2019
128577,1020.0,,1020.0,,,2,2019
128586,56.0,,56.0,,,2,2019
128674,109.0,,109.0,,,2,2019
128744,2659.0,1429.0,2659.0,1429.0,267.0,2,2019
128771,8165.0,1397.0,8165.0,1397.0,51.0,2,2019
128780,871.0,41.0,871.0,41.0,,2,2019
128896,68.0,,68.0,,,1,2019
128902,1941.0,0.0,1941.0,0.0,,2,2019
129002,388.0,,388.0,,,2,2019
129020,19147.0,4654.0,19147.0,4654.0,1379.0,2,2019
129154,2427.0,53.0,2427.0,53.0,,2,2019
129181,1004.0,,1004.0,,,2,2019
129215,4453.0,195.0,4453.0,195.0,,2,2019
129242,4361.0,731.0,4250.0,755.0,92.0,2,2019
129349,186.0,,186.0,,,1,2019
129367,1888.0,,1888.0,,,2,2019
129428,,31.0,,31.0,,-2,2019
129482,448.0,,448.0,,,2,2019
129491,,72.0,,72.0,,-2,2019
129525,5093.0,1340.0,5093.0,1340.0,328.0,2,2019
129534,132.0,213.0,132.0,213.0,,2,2019
129543,2888.0,,2888.0,,,2,2019
129695,3655.0,,3655.0,,,2,2019
129729,3746.0,,3746.0,,,2,2019
129756,1591.0,,1591.0,,,2,2019
129774,583.0,,583.0,,,2,2019
129808,2311.0,,2311.0,,,2,2019
129923,534.0,,534.0,,,2,2019
129932,710.0,,710.0,,,2,2019
129941,5006.0,1319.0,5006.0,1319.0,,2,2019
130004,3371.0,,3371.0,,,2,2019
130040,742.0,,742.0,,,2,2019
130110,71.0,,71.0,,,2,2019
130174,2715.0,,2715.0,,,3,2019
130183,7190.0,600.0,8987.0,800.0,,2,2019
130217,707.0,,707.0,,,2,2019
130226,7850.0,2642.0,7850.0,2642.0,828.0,2,2019
